course_id,course_name,instructor_or_pi,question_id,topic,phase,question,option_A,option_B,option_C,option_D,answer,difficulty,discrimination,student_id,group,score
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q058,Machine Learning,pre,What is the key role of machine learning in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,A,0.31,0.89,S1934,C,77.29
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q058,Machine Learning,post,What is the key role of machine learning in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,B,0.32,0.9,S1934,C,85.72
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q002,Feature Engineering,pre,What is the key role of feature engineering in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.36,0.53,S1935,C,36.25
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q002,Feature Engineering,post,What is the key role of feature engineering in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.52,0.63,S1935,C,63.96
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q027,Machine Learning,pre,What is the key role of machine learning in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.33,0.67,S1936,D,52.4
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q027,Machine Learning,post,What is the key role of machine learning in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.42,0.72,S1936,D,64.66
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q026,Classification,pre,What is the key role of classification in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.57,0.82,S1937,C,51.72
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q026,Classification,post,What is the key role of classification in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.48,0.82,S1937,C,75.68
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q042,Classification,pre,What is the key role of classification in data analytics foundations?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,A,0.28,0.52,S1938,C,69.33
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q042,Classification,post,What is the key role of classification in data analytics foundations?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,D,0.31,0.56,S1938,C,93.36
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q002,Blockchain Concepts,pre,What is the key role of blockchain concepts in ai and society?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,B,0.85,0.62,S1939,A,46
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q002,Blockchain Concepts,post,What is the key role of blockchain concepts in ai and society?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,D,0.74,0.49,S1939,A,69.56
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q024,Classification,pre,What is the key role of classification in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.27,0.79,S1940,A,80.82
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q024,Classification,post,What is the key role of classification in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.33,0.71,S1940,A,95.2
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q059,Feature Engineering,pre,What is the key role of feature engineering in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.68,0.63,S1941,D,63.76
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q059,Feature Engineering,post,What is the key role of feature engineering in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.68,0.7,S1941,D,71.05
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q019,Neural Networks,pre,What is the key role of neural networks in ai and society?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,C,0.88,0.95,S1942,C,57.47
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q019,Neural Networks,post,What is the key role of neural networks in ai and society?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,A,0.8,0.88,S1942,C,65.65
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q037,Neural Networks,pre,What is the key role of neural networks in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,C,0.33,0.75,S1943,C,45.74
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q037,Neural Networks,post,What is the key role of neural networks in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,D,0.33,0.68,S1943,C,57.32
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q034,AI Ethics,pre,What is the key role of ai ethics in data analytics foundations?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,B,0.72,0.8,S1944,D,65.16
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q034,AI Ethics,post,What is the key role of ai ethics in data analytics foundations?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,A,0.74,0.85,S1944,D,75.14
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q043,Smart Contracts,pre,What is the key role of smart contracts in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.73,0.9,S1945,A,66.65
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q043,Smart Contracts,post,What is the key role of smart contracts in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.57,0.74,S1945,A,90.02
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q050,Neural Networks,pre,What is the key role of neural networks in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,A,0.57,0.57,S1946,A,35.65
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q050,Neural Networks,post,What is the key role of neural networks in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,C,0.6,0.6,S1946,A,60.02
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q020,Feature Engineering,pre,What is the key role of feature engineering in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.42,0.92,S1947,B,56.16
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q020,Feature Engineering,post,What is the key role of feature engineering in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.28,0.72,S1947,B,81.99
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q039,Data Structures,pre,What is the key role of data structures in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.54,0.61,S1948,D,57.74
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q039,Data Structures,post,What is the key role of data structures in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.62,0.53,S1948,D,85.4
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q057,Machine Learning,pre,What is the key role of machine learning in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,A,0.29,0.64,S1949,A,82.85
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q057,Machine Learning,post,What is the key role of machine learning in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,A,0.21,0.51,S1949,A,100
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q003,Smart Contracts,pre,What is the key role of smart contracts in blockchain and fintech systems?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,C,0.49,0.76,S1950,C,79.23
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q003,Smart Contracts,post,What is the key role of smart contracts in blockchain and fintech systems?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,B,0.48,0.75,S1950,C,100
