student_id,instrument,week,item_code,response,reflection_text,ai_response,instrument,item_code,subscale,response,week
S1898,SelfEfficacy,5,Q6,3.14,I felt confident during the activity because I planned my steps carefully.,You can add more detail about how you planned or revised your approach.,MSLQ,MSLQ_SelfRegulation_6,SelfRegulation,3,4
S1899,MSLQ,2,Q10,4.56,I struggled to focus and need to improve my time management.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_E_4,TLX,7,3
S1900,NASA_TLX,2,Q5,6.03,AI feedback helped me correct my errors quickly and reflect on my reasoning.,You can add more detail about how you planned or revised your approach.,MSLQ,MSLQ_SelfRegulation_5,SelfRegulation,4,2
S1901,MSLQ,6,Q1,4.09,I struggled to focus and need to improve my time management.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_SelfRegulation_1,SelfRegulation,7,4
S1902,SelfEfficacy,11,Q2,4.63,I felt confident during the activity because I planned my steps carefully.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_Motivation_9,Motivation,4,4
S1903,MSLQ,9,Q4,3.49,I didn’t fully understand the instructions and relied on peers for clarification.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Confidence_3,Confidence,1,4
S1904,NASA_TLX,1,Q10,2.76,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_E_2,TLX,7,1
S1905,MSLQ,12,Q10,4.17,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Persistence_3,Persistence,6,4
S1906,SelfEfficacy,6,Q1,4.32,The task was challenging but helped me learn new strategies.,You can add more detail about how you planned or revised your approach.,NASA_TLX,NASA_TLX_PD_9,TLX,6,2
S1907,NASA_TLX,9,Q5,3.64,I felt confident during the activity because I planned my steps carefully.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_Motivation_1,Motivation,7,4
S1908,SelfEfficacy,8,Q10,4.63,I didn’t fully understand the instructions and relied on peers for clarification.,You can add more detail about how you planned or revised your approach.,NASA_TLX,NASA_TLX_E_8,TLX,2,4
S1909,NASA_TLX,11,Q1,3.35,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_Motivation_7,Motivation,7,4
S1910,NASA_TLX,6,Q3,3.1,I struggled to focus and need to improve my time management.,Good reflection. You identified specific strategies and challenges.,SelfEfficacy,SelfEfficacy_Persistence_8,Persistence,2,5
S1911,MSLQ,3,Q8,5.06,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_Motivation_9,Motivation,7,3
S1912,MSLQ,8,Q9,5.07,I felt confident during the activity because I planned my steps carefully.,You can add more detail about how you planned or revised your approach.,NASA_TLX,NASA_TLX_P_8,TLX,2,1
S1913,SelfEfficacy,9,Q8,3.37,The task was challenging but helped me learn new strategies.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Persistence_9,Persistence,4,4
S1914,MSLQ,1,Q5,5.72,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_P_2,TLX,6,4
S1915,MSLQ,12,Q3,3.71,The task was challenging but helped me learn new strategies.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_FR_8,TLX,1,1
S1916,NASA_TLX,9,Q10,4.08,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_PD_5,TLX,1,1
S1917,MSLQ,6,Q7,3.92,I felt confident during the activity because I planned my steps carefully.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Persistence_5,Persistence,6,2
S1918,NASA_TLX,6,Q8,4.52,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_SelfRegulation_9,SelfRegulation,1,5
S1919,NASA_TLX,12,Q2,4.27,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_PD_9,TLX,5,3
S1920,NASA_TLX,4,Q8,4.26,AI feedback helped me correct my errors quickly and reflect on my reasoning.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Persistence_7,Persistence,7,5
S1921,SelfEfficacy,1,Q6,2.98,I felt confident during the activity because I planned my steps carefully.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_E_5,TLX,5,5
S1922,SelfEfficacy,10,Q7,2.31,I felt confident during the activity because I planned my steps carefully.,You can add more detail about how you planned or revised your approach.,NASA_TLX,NASA_TLX_TD_5,TLX,4,3
S1923,SelfEfficacy,8,Q6,5.14,I didn’t fully understand the instructions and relied on peers for clarification.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_SelfRegulation_4,SelfRegulation,3,4
S1924,NASA_TLX,2,Q6,3.45,The task was challenging but helped me learn new strategies.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_Motivation_4,Motivation,5,2
S1925,SelfEfficacy,12,Q2,3.95,The task was challenging but helped me learn new strategies.,Good reflection. You identified specific strategies and challenges.,SelfEfficacy,SelfEfficacy_Confidence_4,Confidence,5,1
S1926,SelfEfficacy,1,Q3,4.33,I didn’t fully understand the instructions and relied on peers for clarification.,You can add more detail about how you planned or revised your approach.,NASA_TLX,NASA_TLX_MD_1,TLX,4,2
S1927,MSLQ,2,Q6,5.63,I didn’t fully understand the instructions and relied on peers for clarification.,You can add more detail about how you planned or revised your approach.,MSLQ,MSLQ_SelfRegulation_1,SelfRegulation,2,3
S1928,SelfEfficacy,1,Q7,4.16,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_P_8,TLX,5,1
S1929,SelfEfficacy,1,Q8,3.61,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_E_5,TLX,6,2
S1930,NASA_TLX,9,Q5,3.48,I struggled to focus and need to improve my time management.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_PD_9,TLX,5,1
S1931,NASA_TLX,1,Q7,3.96,The task was challenging but helped me learn new strategies.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Effort_6,Effort,1,4
S1932,NASA_TLX,4,Q9,3.09,I didn’t fully understand the instructions and relied on peers for clarification.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_Motivation_1,Motivation,5,5
S1933,NASA_TLX,10,Q1,4.03,I struggled to focus and need to improve my time management.,You can add more detail about how you planned or revised your approach.,NASA_TLX,NASA_TLX_PD_2,TLX,6,5
S1934,NASA_TLX,6,Q8,3.95,I struggled to focus and need to improve my time management.,You can add more detail about how you planned or revised your approach.,NASA_TLX,NASA_TLX_FR_2,TLX,2,2
S1935,NASA_TLX,7,Q2,5.64,I struggled to focus and need to improve my time management.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Confidence_9,Confidence,6,3
S1936,SelfEfficacy,2,Q6,3.92,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_SelfRegulation_2,SelfRegulation,4,5
S1937,NASA_TLX,6,Q5,2.08,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_CognitiveStrategy_5,CognitiveStrategy,4,3
S1938,NASA_TLX,7,Q6,6.67,I struggled to focus and need to improve my time management.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_P_9,TLX,6,2
S1939,MSLQ,10,Q2,4.96,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_FR_9,TLX,4,2
S1940,SelfEfficacy,10,Q7,6.08,AI feedback helped me correct my errors quickly and reflect on my reasoning.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Confidence_3,Confidence,4,4
S1941,SelfEfficacy,2,Q9,2.84,I struggled to focus and need to improve my time management.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_P_1,TLX,3,3
S1942,SelfEfficacy,2,Q1,3.78,The task was challenging but helped me learn new strategies.,Good reflection. You identified specific strategies and challenges.,SelfEfficacy,SelfEfficacy_Persistence_2,Persistence,7,5
S1943,NASA_TLX,10,Q9,4.67,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_FR_1,TLX,7,5
S1944,NASA_TLX,7,Q8,4.54,I struggled to focus and need to improve my time management.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_Motivation_2,Motivation,1,1
S1945,NASA_TLX,12,Q7,4.31,I struggled to focus and need to improve my time management.,You can add more detail about how you planned or revised your approach.,MSLQ,MSLQ_Motivation_6,Motivation,6,4
S1946,MSLQ,1,Q1,1.8,The task was challenging but helped me learn new strategies.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Persistence_9,Persistence,1,2
S1947,NASA_TLX,8,Q4,2.29,I felt confident during the activity because I planned my steps carefully.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_Motivation_5,Motivation,3,3
S1948,MSLQ,11,Q9,5.52,I felt confident during the activity because I planned my steps carefully.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Persistence_6,Persistence,7,2
S1949,SelfEfficacy,3,Q6,5.7,AI feedback helped me correct my errors quickly and reflect on my reasoning.,You can add more detail about how you planned or revised your approach.,MSLQ,MSLQ_SelfRegulation_2,SelfRegulation,2,2
S1950,NASA_TLX,11,Q10,3.89,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_CognitiveStrategy_8,CognitiveStrategy,3,2
S1951,MSLQ,6,Q8,5.39,The task was challenging but helped me learn new strategies.,You can add more detail about how you planned or revised your approach.,MSLQ,MSLQ_SelfRegulation_6,SelfRegulation,2,1
S1952,MSLQ,9,Q8,2.98,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_P_8,TLX,6,4
S1953,NASA_TLX,6,Q1,3.21,I felt confident during the activity because I planned my steps carefully.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_P_9,TLX,4,1
S1954,SelfEfficacy,9,Q4,2.9,AI feedback helped me correct my errors quickly and reflect on my reasoning.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Confidence_4,Confidence,5,2
S1955,SelfEfficacy,7,Q5,3.15,I felt confident during the activity because I planned my steps carefully.,You can add more detail about how you planned or revised your approach.,NASA_TLX,NASA_TLX_MD_1,TLX,7,1
S1956,SelfEfficacy,9,Q9,4.72,The task was challenging but helped me learn new strategies.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_TD_3,TLX,4,1
S1957,MSLQ,2,Q3,3.14,The task was challenging but helped me learn new strategies.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_TD_4,TLX,6,2
S1958,MSLQ,12,Q5,6.24,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,SelfEfficacy,SelfEfficacy_Persistence_9,Persistence,1,5
S1959,MSLQ,8,Q8,4.46,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_FR_4,TLX,2,5
S1960,MSLQ,8,Q8,5.08,The task was challenging but helped me learn new strategies.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_Motivation_7,Motivation,7,2
S1961,SelfEfficacy,2,Q2,4.49,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_MD_5,TLX,7,3
S1962,NASA_TLX,12,Q1,5.21,I felt confident during the activity because I planned my steps carefully.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Persistence_2,Persistence,5,5
S1963,MSLQ,4,Q10,3.13,I struggled to focus and need to improve my time management.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_CognitiveStrategy_3,CognitiveStrategy,3,2
S1964,MSLQ,11,Q4,5.45,I didn’t fully understand the instructions and relied on peers for clarification.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Confidence_6,Confidence,2,5
S1965,SelfEfficacy,7,Q3,4.14,I struggled to focus and need to improve my time management.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_PD_7,TLX,6,1
S1966,NASA_TLX,11,Q5,5.21,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_MD_4,TLX,6,2
S1967,NASA_TLX,4,Q9,2.56,I didn’t fully understand the instructions and relied on peers for clarification.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_SelfRegulation_3,SelfRegulation,2,2
S1968,SelfEfficacy,4,Q1,4.18,I struggled to focus and need to improve my time management.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Effort_7,Effort,5,1
S1969,SelfEfficacy,6,Q9,4.15,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_SelfRegulation_2,SelfRegulation,5,5
S1970,NASA_TLX,10,Q7,3.38,I felt confident during the activity because I planned my steps carefully.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_SelfRegulation_9,SelfRegulation,4,5
S1971,MSLQ,6,Q2,4.31,AI feedback helped me correct my errors quickly and reflect on my reasoning.,You can add more detail about how you planned or revised your approach.,NASA_TLX,NASA_TLX_E_2,TLX,7,2
S1972,NASA_TLX,10,Q4,5.54,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_E_1,TLX,1,5
S1973,SelfEfficacy,3,Q2,3.3,The task was challenging but helped me learn new strategies.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_P_5,TLX,2,4
S1974,MSLQ,9,Q8,4.96,I felt confident during the activity because I planned my steps carefully.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_CognitiveStrategy_5,CognitiveStrategy,1,5
S1975,MSLQ,12,Q2,2.87,I struggled to focus and need to improve my time management.,You can add more detail about how you planned or revised your approach.,MSLQ,MSLQ_Motivation_5,Motivation,5,5
