event_id,timestamp,user_id,session_id,sequence_index,event_type,activity_name,page,course_id,course_name,exercise_id,resource_id,reflection_id,device,browser,os,network_type,referrer,latency_ms,error_code,success_flag,dwell_time_sec,session_duration_sec,inactivity_seconds,tab_switch_count
evt_f88357df02554a41,2025-09-28T04:06:40+08:00,S1360,sess_c88334d63bc0,5,view_analytics,View Analytics,/analytics/progress,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,Android,wifi,direct,209,,0,15.25,92.8,33,0
evt_29f00e96e9a34afb,2025-10-07T19:14:01+08:00,S1589,sess_0b6d3e2f62e8,23,view_hint,View Hint,/exercise/hints,BSDS3001,Data Analytics Foundations,,,,Tablet,Chrome,Android,4g,lms,128,ERR_TIMEOUT,0,9.43,888.1,89,0
evt_92e05012f2f04db6,2025-10-03T20:37:35+08:00,S1094,sess_9f3ba05c6039,35,view_hint,View Hint,/exercise/hints,BSDS3001,Data Analytics Foundations,,,,Laptop,Firefox,Windows,wifi,direct,218,,0,19.21,1819.0,19,3
evt_9e9a8fe0060743b4,2025-10-07T20:33:51+08:00,S1111,sess_8123b208ea4f,10,view_analytics,View Analytics,/analytics/progress,BSDS3004,AI and Society,,,,Laptop,Firefox,macOS,wifi,lms,208,,0,24.15,1208.9,42,0
evt_5cf308a3be7845c9,2025-10-06T01:14:07+08:00,S1275,sess_a3567d0450bd,14,write_reflection,Write Reflection,/reflection,BSDS3002,Machine Learning Applications,,,RF938,Laptop,Firefox,Windows,wifi,direct,220,ERR_VALIDATION,0,33.17,870.3,10,1
evt_8735362cc6fb4e1b,2025-09-29T02:07:24+08:00,S1112,sess_8cbd61cb6064,29,open_resource,Open Resource,/resources/article,BSDS3002,Machine Learning Applications,,RES946,,Laptop,Chrome,Android,wifi,lms,320,ERR_TIMEOUT,0,2.7,829.3,111,1
evt_4118ff7561464361,2025-10-05T04:11:37+08:00,S1804,sess_1ed4d39b8ceb,32,submit_solution,Submit Solution,/exercise/submit,BSDS3002,Machine Learning Applications,EX306,,,Mobile,Firefox,Windows,wifi,email,229,,0,24.13,513.9,29,0
evt_1ed7765cc8364ff0,2025-10-03T18:47:09+08:00,S1867,sess_e742e1dbdca0,29,open_resource,Open Resource,/resources/article,BSDS3003,Blockchain and FinTech Systems,,RES576,,Tablet,Chrome,macOS,4g,direct,264,ERR_500,0,19.64,437.1,104,1
evt_60b8d211385f49d5,2025-10-03T23:48:49+08:00,S1090,sess_53226bb27562,3,view_analytics,View Analytics,/analytics/progress,BSDS3004,AI and Society,,,,Tablet,Safari,macOS,ethernet,direct,143,ERR_VALIDATION,0,28.19,625.2,111,0
evt_f078af9dd81e4c9c,2025-09-30T01:50:19+08:00,S1141,sess_eb7d7c29193c,34,start_exercise,Start Exercise,/exercise,BSDS3002,Machine Learning Applications,EX372,,,Desktop,Edge,macOS,4g,lms,142,,0,9.42,1023.4,42,4
evt_18cd1cfcbd0742c8,2025-09-30T17:56:04+08:00,S1998,sess_d019b3422e93,8,write_reflection,Write Reflection,/reflection,BSDS3004,AI and Society,,,RF109,Laptop,Chrome,macOS,ethernet,direct,179,ERR_500,0,24.69,603.9,85,0
evt_d4f4c376f648444d,2025-09-26T20:14:42+08:00,S1329,sess_105477438edf,31,write_reflection,Write Reflection,/reflection,BSDS3004,AI and Society,,,RF683,Laptop,Chrome,Windows,wifi,direct,228,,0,26.43,983.9,41,1
evt_41f7b7f218e646ac,2025-10-03T22:00:53+08:00,S1680,sess_04d96b10527f,15,open_course,Open Course,/course/overview,BSDS3003,Blockchain and FinTech Systems,,,,Desktop,Chrome,Windows,wifi,lms,135,,0,0.29,582.0,29,0
evt_0d6476c2e6f5420e,2025-10-05T23:32:32+08:00,S1599,sess_e49d2cc2f179,13,open_resource,Open Resource,/resources/article,BSDS3004,AI and Society,,RES655,,Laptop,Chrome,Windows,wifi,lms,224,,0,3.93,1483.6,60,0
evt_7001d23d42d74f3c,2025-09-26T18:10:06+08:00,S1847,sess_1e97f5372aed,18,submit_solution,Submit Solution,/exercise/submit,BSDS3001,Data Analytics Foundations,EX245,,,Laptop,Edge,Linux,wifi,direct,40,,0,22.11,540.3,73,0
evt_fa4c9b48c54943c4,2025-09-27T01:49:48+08:00,S1638,sess_a6baf2b941fa,14,end_session,End Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Laptop,Edge,Windows,5g,lms,146,ERR_500,0,7.94,580.6,96,0
evt_b99f71ef89e84110,2025-09-28T22:47:04+08:00,S1347,sess_98746b5faa50,29,edit_solution,Edit Solution,/exercise/edit,BSDS3003,Blockchain and FinTech Systems,EX895,,,Mobile,Safari,macOS,wifi,direct,157,ERR_VALIDATION,0,27.25,1058.2,412,0
evt_5024a8c828444fb1,2025-10-04T03:54:53+08:00,S1283,sess_af24595056a1,23,end_session,End Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Tablet,Chrome,macOS,wifi,direct,246,ERR_500,0,4.48,1209.0,86,1
evt_42e35b1cca494265,2025-10-08T16:18:41+08:00,S1657,sess_b8e891ce5e6c,11,submit_solution,Submit Solution,/exercise/submit,BSDS3001,Data Analytics Foundations,EX316,,,Laptop,Safari,Windows,wifi,direct,100,,1,4.86,928.3,111,1
evt_37e145a7e34e47dd,2025-10-05T23:53:03+08:00,S1872,sess_08bdbbfd96ba,32,open_resource,Open Resource,/resources/article,BSDS3004,AI and Society,,RES769,,Desktop,Chrome,Windows,wifi,search,58,,0,12.84,1131.6,20,0
evt_3a9f016eb5eb46ae,2025-10-08T03:24:51+08:00,S1643,sess_1aa9decb9aba,40,submit_solution,Submit Solution,/exercise/submit,BSDS3003,Blockchain and FinTech Systems,EX195,,,Mobile,Chrome,Windows,wifi,direct,61,,1,9.22,1474.1,21,0
evt_574914dfe66c430e,2025-09-27T02:18:46+08:00,S1297,sess_e8bba7f0d662,15,start_exercise,Start Exercise,/exercise,BSDS3004,AI and Society,EX141,,,Tablet,Chrome,Linux,ethernet,lms,203,ERR_500,0,12.7,1229.1,172,1
evt_1ff6df06841c4698,2025-09-24T23:19:06+08:00,S1244,sess_def04df2e8f6,4,edit_solution,Edit Solution,/exercise/edit,BSDS3001,Data Analytics Foundations,EX745,,,Laptop,Chrome,macOS,wifi,lms,245,ERR_VALIDATION,0,16.64,837.1,244,2
evt_0b1184fe6d1344a7,2025-09-28T23:50:20+08:00,S1239,sess_735174625dd6,37,submit_solution,Submit Solution,/exercise/submit,BSDS3004,AI and Society,EX345,,,Desktop,Chrome,Windows,wifi,direct,220,ERR_VALIDATION,0,9.69,1011.0,64,0
evt_65bc6d3768df45b1,2025-10-07T06:02:23+08:00,S1139,sess_b15e2229d67d,8,end_session,End Session,/dashboard,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Safari,Windows,ethernet,direct,124,ERR_VALIDATION,0,38.48,1037.8,37,0
evt_aa689b9dbe3a4681,2025-10-01T05:04:00+08:00,S1872,sess_08bdbbfd96ba,21,write_reflection,Write Reflection,/reflection,BSDS3004,AI and Society,,,RF509,Desktop,Firefox,Android,wifi,internal_link,227,,0,25.58,779.3,17,0
evt_e4f2a337ea704e6e,2025-10-06T02:38:58+08:00,S1501,sess_6a85cc78ff92,39,open_course,Open Course,/course/overview,BSDS3003,Blockchain and FinTech Systems,,,,Tablet,Firefox,macOS,wifi,direct,103,,0,19.02,718.2,118,0
evt_51678504c2424911,2025-10-06T01:00:49+08:00,S1043,sess_cd19d6d58447,36,end_session,End Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Mobile,Chrome,macOS,wifi,search,109,ERR_TIMEOUT,0,13.29,1244.2,102,1
evt_cf91c7163eaf4dfd,2025-09-29T04:34:08+08:00,S1238,sess_2bade8631468,12,open_course,Open Course,/course/overview,BSDS3001,Data Analytics Foundations,,,,Desktop,Safari,macOS,wifi,internal_link,315,,0,5.2,962.6,68,1
evt_137edbf624504481,2025-09-29T01:25:53+08:00,S1164,sess_306f461199bf,17,write_reflection,Write Reflection,/reflection,BSDS3001,Data Analytics Foundations,,,RF215,Mobile,Chrome,Windows,ethernet,email,166,,0,16.52,1060.8,82,0
evt_f3cf193982784c2c,2025-09-29T04:11:59+08:00,S1447,sess_c2289929f16e,18,write_reflection,Write Reflection,/reflection,BSDS3002,Machine Learning Applications,,,RF659,Laptop,Chrome,Linux,wifi,direct,247,ERR_500,0,15.53,756.9,39,1
evt_db288c161ffb49ca,2025-09-27T03:46:59+08:00,S1920,sess_4a8930bff1b1,28,open_course,Open Course,/course/overview,BSDS3003,Blockchain and FinTech Systems,,,,Desktop,Chrome,Windows,4g,direct,138,ERR_VALIDATION,0,26.13,410.2,17,1
evt_e88bccaf7cb7464f,2025-09-30T00:56:07+08:00,S1161,sess_2f80f7c7eef1,15,edit_solution,Edit Solution,/exercise/edit,BSDS3001,Data Analytics Foundations,EX816,,,Desktop,Safari,Windows,wifi,internal_link,285,,0,27.72,1254.0,208,2
evt_582f68f19c59438f,2025-10-02T20:34:19+08:00,S1150,sess_0d5a58b46241,38,open_resource,Open Resource,/resources/article,BSDS3002,Machine Learning Applications,,RES341,,Desktop,Safari,Linux,ethernet,lms,251,,0,10.94,1853.3,73,0
evt_44c7f37ff0754731,2025-10-07T01:11:09+08:00,S1291,sess_11aea816910a,26,end_session,End Session,/dashboard,BSDS3004,AI and Society,,,,Laptop,Chrome,iOS,5g,direct,109,ERR_500,0,34.32,1054.3,54,1
evt_4206783a642c47e0,2025-09-25T00:06:08+08:00,S1117,sess_24276dcd05c4,16,view_hint,View Hint,/exercise/hints,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,Windows,wifi,search,104,,0,19.05,816.8,14,1
evt_0d4d426a15e14b76,2025-09-27T01:12:40+08:00,S1344,sess_9c2522f75e25,21,submit_solution,Submit Solution,/exercise/submit,BSDS3001,Data Analytics Foundations,EX238,,,Mobile,Safari,Windows,4g,direct,54,ERR_500,0,21.33,901.1,32,1
evt_79a1fb4bb62d4e2d,2025-09-30T03:28:45+08:00,S1941,sess_c5b64c6cab77,29,view_analytics,View Analytics,/analytics/progress,BSDS3004,AI and Society,,,,Tablet,Safari,macOS,wifi,direct,245,ERR_500,0,28.29,865.8,38,1
evt_ebe3d69e51d64511,2025-10-07T00:40:18+08:00,S1284,sess_f5d2061ee1d5,37,open_course,Open Course,/course/overview,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,iOS,wifi,lms,328,,0,30.31,1964.1,22,1
evt_bfd42ed4f2304f19,2025-09-24T18:33:46+08:00,S1756,sess_8e1a94bcce77,28,end_session,End Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,macOS,ethernet,lms,189,,0,30.05,211.9,68,0
evt_800e2c4463d6499c,2025-10-04T22:29:48+08:00,S1398,sess_35d6f9afb78e,25,end_session,End Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,iOS,5g,direct,40,ERR_TIMEOUT,0,25.11,845.4,94,0
evt_052a9ad885cd4031,2025-09-30T23:14:23+08:00,S1474,sess_c2d2d866a844,28,edit_solution,Edit Solution,/exercise/edit,BSDS3004,AI and Society,EX890,,,Tablet,Chrome,Windows,ethernet,lms,268,ERR_500,0,14.58,1094.9,498,3
evt_9908d42389cf4b8e,2025-09-28T00:08:33+08:00,S1907,sess_db90802c56aa,30,start_session,Start Session,/dashboard,BSDS3003,Blockchain and FinTech Systems,,,,Desktop,Chrome,Windows,wifi,lms,153,,0,23.38,942.1,100,1
evt_f6b92a045e344810,2025-09-24T23:59:01+08:00,S1861,sess_b4f8ac62398b,15,edit_solution,Edit Solution,/exercise/edit,BSDS3001,Data Analytics Foundations,EX667,,,Desktop,Safari,Windows,wifi,direct,165,,0,12.42,231.7,46,1
evt_87db3f03a7124276,2025-09-28T17:57:32+08:00,S1148,sess_cc2bc1c1ad6e,24,open_course,Open Course,/course/overview,BSDS3004,AI and Society,,,,Desktop,Chrome,macOS,wifi,direct,92,,0,17.66,672.9,86,1
evt_8fd360ed60f4487a,2025-09-26T23:30:26+08:00,S1355,sess_274515a53c28,10,view_analytics,View Analytics,/analytics/progress,BSDS3002,Machine Learning Applications,,,,Desktop,Safari,macOS,wifi,direct,287,,0,20.67,1375.4,9,1
evt_6b3274960da940a1,2025-10-09T05:43:02+08:00,S1782,sess_7f3ffec2da4c,16,end_session,End Session,/dashboard,BSDS3004,AI and Society,,,,Mobile,Safari,Linux,4g,direct,283,,0,1.35,867.6,110,0
evt_158495ed8b3e4393,2025-10-04T18:26:39+08:00,S1769,sess_2f2b732e60e6,13,write_reflection,Write Reflection,/reflection,BSDS3001,Data Analytics Foundations,,,RF712,Laptop,Safari,Windows,wifi,lms,63,ERR_VALIDATION,0,23.96,305.0,109,1
evt_bbf43d1c6f5e48c1,2025-10-02T05:13:52+08:00,S1672,sess_4f5991f99dcd,3,view_hint,View Hint,/exercise/hints,BSDS3001,Data Analytics Foundations,,,,Desktop,Firefox,Windows,wifi,direct,120,,0,27.93,385.3,60,0
evt_63e6ce2fd6d44032,2025-10-07T02:11:18+08:00,S1772,sess_a021fe2a5ac0,27,view_hint,View Hint,/exercise/hints,BSDS3002,Machine Learning Applications,,,,Tablet,Chrome,Linux,wifi,direct,160,,0,9.52,1563.5,34,4
evt_81da5246d9a44164,2025-09-24T18:25:54+08:00,S1230,sess_bbb4d4055ca8,33,edit_solution,Edit Solution,/exercise/edit,BSDS3004,AI and Society,EX329,,,Mobile,Chrome,Windows,wifi,search,267,ERR_TIMEOUT,0,28.59,27.8,413,3
evt_b31d208bfe7740da,2025-10-07T21:32:08+08:00,S1271,sess_43a0bbb686cf,27,open_resource,Open Resource,/resources/article,BSDS3003,Blockchain and FinTech Systems,,RES330,,Tablet,Safari,Windows,wifi,direct,149,,0,39.92,440.4,91,0
evt_76c619a0ab71433b,2025-10-06T22:24:48+08:00,S1555,sess_a076fe2d0bfa,21,start_exercise,Start Exercise,/exercise,BSDS3001,Data Analytics Foundations,EX376,,,Desktop,Safari,Android,5g,direct,163,ERR_VALIDATION,0,17.13,1288.2,39,2
evt_2176196eeeba45d9,2025-09-25T05:22:13+08:00,S1109,sess_873390952852,6,submit_solution,Submit Solution,/exercise/submit,BSDS3004,AI and Society,EX514,,,Laptop,Safari,macOS,wifi,lms,160,,1,24.13,807.0,18,0
evt_4114e356934d40e9,2025-10-05T23:38:45+08:00,S1570,sess_4fb5ec4deddd,5,start_session,Start Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,Windows,ethernet,direct,40,ERR_500,0,7.12,151.4,73,1
evt_083475002c954bff,2025-10-05T20:18:17+08:00,S1027,sess_8ba47756d209,8,open_resource,Open Resource,/resources/article,BSDS3001,Data Analytics Foundations,,RES929,,Laptop,Chrome,Linux,wifi,direct,152,ERR_500,0,27.81,1515.9,30,1
evt_dbe9514e29de42ea,2025-10-09T00:52:07+08:00,S1639,sess_75eddeb32492,4,view_hint,View Hint,/exercise/hints,BSDS3004,AI and Society,,,,Desktop,Chrome,Windows,4g,search,297,,0,11.42,710.0,110,3
evt_62d1212976bd41ca,2025-10-03T01:52:20+08:00,S1884,sess_b9bce9205cd0,35,start_session,Start Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,macOS,wifi,direct,249,ERR_TIMEOUT,0,27.29,15.7,40,0
evt_77a46299dc6c401a,2025-10-01T19:28:32+08:00,S1088,sess_2f9640a0aa52,38,view_hint,View Hint,/exercise/hints,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,Android,wifi,lms,186,ERR_VALIDATION,0,11.81,800.9,13,0
evt_49158bf8c639469c,2025-10-08T04:32:54+08:00,S1361,sess_de02ee47f28e,12,open_resource,Open Resource,/resources/article,BSDS3004,AI and Society,,RES257,,Mobile,Chrome,Windows,ethernet,lms,169,ERR_TIMEOUT,0,18.48,1422.6,6,1
evt_4d47135e56474be0,2025-09-27T23:29:38+08:00,S1483,sess_e1e2a5495d19,6,submit_solution,Submit Solution,/exercise/submit,BSDS3003,Blockchain and FinTech Systems,EX526,,,Desktop,Chrome,macOS,wifi,search,170,,1,0.76,1257.0,47,1
evt_cbf4f47535864948,2025-10-03T19:17:53+08:00,S1776,sess_c982fdc5d201,20,start_session,Start Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Laptop,Chrome,macOS,5g,lms,341,,0,27.02,142.9,39,0
evt_cf2980a978ed4143,2025-09-28T04:05:01+08:00,S1673,sess_5ee94d354b5a,22,open_course,Open Course,/course/overview,BSDS3002,Machine Learning Applications,,,,Tablet,Chrome,Windows,wifi,search,229,,0,5.33,1803.3,120,0
evt_f7e13153992447fe,2025-10-04T02:10:15+08:00,S1600,sess_9470b802afd8,25,start_session,Start Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Laptop,Edge,Windows,wifi,search,207,ERR_500,0,52.97,554.5,96,1
evt_569d3744b6f94ba9,2025-10-01T00:11:05+08:00,S1522,sess_e3ce8c5a4b3a,36,view_analytics,View Analytics,/analytics/progress,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Edge,macOS,wifi,direct,237,ERR_TIMEOUT,0,29.42,1250.5,17,1
evt_1def499a628e4142,2025-10-02T04:20:56+08:00,S1271,sess_43a0bbb686cf,23,view_hint,View Hint,/exercise/hints,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,Windows,wifi,direct,194,ERR_500,0,15.06,644.3,34,1
evt_c7aba19d54de454e,2025-09-28T04:43:19+08:00,S1250,sess_0babe8a53810,12,open_course,Open Course,/course/overview,BSDS3004,AI and Society,,,,Laptop,Chrome,Windows,ethernet,search,243,ERR_TIMEOUT,0,16.03,816.1,85,1
evt_b6b40688dca143d4,2025-10-07T07:04:19+08:00,S1264,sess_87c053edce96,34,edit_solution,Edit Solution,/exercise/edit,BSDS3001,Data Analytics Foundations,EX918,,,Desktop,Safari,Linux,wifi,internal_link,211,,0,25.8,1116.1,560,3
evt_317021d9aac74960,2025-09-27T04:50:00+08:00,S1434,sess_990d9a03135a,16,write_reflection,Write Reflection,/reflection,BSDS3004,AI and Society,,,RF838,Laptop,Chrome,macOS,4g,lms,308,ERR_VALIDATION,0,16.89,753.2,65,0
evt_f17fe73188124811,2025-09-30T01:10:41+08:00,S1210,sess_8ed9ccefabcd,13,view_analytics,View Analytics,/analytics/progress,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Edge,Windows,wifi,direct,67,ERR_VALIDATION,0,15.74,1218.3,76,0
evt_f3eea4dc908842be,2025-10-05T03:07:17+08:00,S1911,sess_7707007889ac,17,submit_solution,Submit Solution,/exercise/submit,BSDS3001,Data Analytics Foundations,EX623,,,Mobile,Chrome,Linux,4g,lms,123,,1,3.44,1888.5,56,0
evt_4ad3ab39bafa4e14,2025-10-04T05:01:34+08:00,S1814,sess_5d531aebaf68,9,start_exercise,Start Exercise,/exercise,BSDS3001,Data Analytics Foundations,EX637,,,Mobile,Chrome,Windows,wifi,direct,249,,0,26.26,179.1,336,4
evt_fc62363f318646ca,2025-10-04T21:05:24+08:00,S1366,sess_da9efc7c4d4d,8,start_session,Start Session,/dashboard,BSDS3004,AI and Society,,,,Desktop,Edge,Linux,ethernet,email,105,,0,3.3,1306.9,23,0
evt_89016e84ea564b25,2025-10-05T03:19:05+08:00,S1043,sess_cd19d6d58447,16,view_analytics,View Analytics,/analytics/progress,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Chrome,Android,ethernet,search,284,,0,9.78,482.1,11,0
evt_72f578a130024ffa,2025-09-28T02:15:38+08:00,S1737,sess_c12a760f839f,21,view_hint,View Hint,/exercise/hints,BSDS3001,Data Analytics Foundations,,,,Laptop,Chrome,Windows,wifi,direct,147,,0,5.73,1280.4,106,4
evt_ebd1ba7973e443f1,2025-10-02T21:02:29+08:00,S1383,sess_37e9d170a329,4,open_resource,Open Resource,/resources/article,BSDS3001,Data Analytics Foundations,,RES284,,Desktop,Chrome,Linux,ethernet,direct,76,ERR_TIMEOUT,0,8.49,648.1,3,0
evt_323e8889dbf94522,2025-10-01T16:44:12+08:00,S1419,sess_774879235baf,31,view_hint,View Hint,/exercise/hints,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Chrome,Windows,wifi,lms,138,,0,1.53,686.5,37,4
evt_ff9c2658aa3f49c3,2025-09-30T06:40:34+08:00,S1292,sess_78729da41d8c,13,open_resource,Open Resource,/resources/article,BSDS3002,Machine Learning Applications,,RES680,,Desktop,Chrome,Windows,wifi,lms,242,,0,17.08,233.0,19,0
evt_bc8af07710b940df,2025-10-06T00:17:07+08:00,S1169,sess_1dd1a725c8c9,37,write_reflection,Write Reflection,/reflection,BSDS3004,AI and Society,,,RF714,Mobile,Edge,macOS,ethernet,direct,98,,0,7.15,409.5,70,1
evt_ff76141b822a41fd,2025-09-27T17:43:08+08:00,S1708,sess_e80be097755b,20,edit_solution,Edit Solution,/exercise/edit,BSDS3004,AI and Society,EX862,,,Laptop,Chrome,Windows,wifi,direct,320,,0,28.5,740.9,346,1
evt_824a4fd5fb1a4b92,2025-09-26T06:54:08+08:00,S1885,sess_2254fc5fe1a5,16,write_reflection,Write Reflection,/reflection,BSDS3002,Machine Learning Applications,,,RF498,Tablet,Chrome,Windows,wifi,internal_link,256,,0,23.12,323.3,52,0
evt_dfa86b9105c6490f,2025-10-07T02:14:19+08:00,S1925,sess_e5668b912326,39,start_session,Start Session,/dashboard,BSDS3003,Blockchain and FinTech Systems,,,,Desktop,Chrome,macOS,4g,lms,166,ERR_TIMEOUT,0,10.71,1300.6,49,0
evt_5b443265c21e4f15,2025-09-28T01:40:41+08:00,S1724,sess_892e127a2d0e,13,open_course,Open Course,/course/overview,BSDS3002,Machine Learning Applications,,,,Desktop,Chrome,Windows,wifi,lms,227,,0,35.37,557.9,43,1
evt_af603fccdb4f4f24,2025-10-06T23:55:03+08:00,S1789,sess_5c419cf56fe5,2,view_analytics,View Analytics,/analytics/progress,BSDS3003,Blockchain and FinTech Systems,,,,Desktop,Chrome,Windows,wifi,lms,226,ERR_VALIDATION,0,35.67,552.2,71,0
evt_2eafd11eff314f08,2025-10-04T02:38:43+08:00,S1125,sess_48e5a3cde4ac,27,view_analytics,View Analytics,/analytics/progress,BSDS3004,AI and Society,,,,Laptop,Chrome,Windows,5g,lms,405,ERR_TIMEOUT,0,30.08,711.1,68,0
evt_3c619903442c4336,2025-09-30T17:46:32+08:00,S1768,sess_551e09c66703,18,start_exercise,Start Exercise,/exercise,BSDS3002,Machine Learning Applications,EX622,,,Desktop,Chrome,macOS,ethernet,direct,250,,0,11.09,843.4,446,2
evt_ae58d2a3a4e54aae,2025-09-27T21:14:49+08:00,S1844,sess_3eceae50118c,6,start_session,Start Session,/dashboard,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Chrome,macOS,4g,lms,243,,0,20.99,1314.2,112,0
evt_394a6685287d4717,2025-09-30T07:03:34+08:00,S1248,sess_5c1b713d7f95,37,open_course,Open Course,/course/overview,BSDS3003,Blockchain and FinTech Systems,,,,Mobile,Safari,iOS,wifi,search,262,ERR_500,0,27.3,716.3,15,0
evt_994a898e136b4800,2025-09-28T16:42:35+08:00,S1104,sess_6a60144b4f75,37,open_resource,Open Resource,/resources/article,BSDS3004,AI and Society,,RES508,,Laptop,Chrome,Windows,wifi,email,309,ERR_500,0,11.93,267.9,108,1
evt_896d7e38efc24142,2025-09-27T02:55:31+08:00,S1633,sess_afb9ffa6d2b4,4,open_resource,Open Resource,/resources/article,BSDS3004,AI and Society,,RES458,,Laptop,Edge,Windows,5g,direct,249,,0,19.67,391.1,96,1
evt_ba15d2476eff4212,2025-09-24T20:25:47+08:00,S1479,sess_7f00f5b9a663,17,open_resource,Open Resource,/resources/article,BSDS3001,Data Analytics Foundations,,RES485,,Laptop,Safari,Windows,wifi,direct,122,,0,32.39,820.8,58,1
evt_4dcaa7a91b8f437c,2025-09-28T05:50:48+08:00,S1998,sess_975724960bc9,1,start_session,Start Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Laptop,Firefox,macOS,wifi,direct,157,,0,17.27,1109.4,24,1
evt_b4dfad07102e464c,2025-10-06T06:30:43+08:00,S1044,sess_3f042fb362f8,34,end_session,End Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Tablet,Chrome,Windows,wifi,internal_link,262,,0,32.28,1651.8,115,0
evt_dc780fa2bb2e42cc,2025-09-25T20:48:05+08:00,S1849,sess_e7763192a9de,6,view_analytics,View Analytics,/analytics/progress,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,macOS,wifi,direct,40,,0,28.55,658.6,103,0
evt_8ae55212b65f458d,2025-10-07T00:07:01+08:00,S1842,sess_5f2ee30a515b,25,write_reflection,Write Reflection,/reflection,BSDS3002,Machine Learning Applications,,,RF396,Laptop,Chrome,macOS,wifi,direct,48,ERR_VALIDATION,0,26.18,1439.9,105,1
evt_88895a268953445c,2025-10-04T16:48:04+08:00,S1832,sess_89ba44f8ee6c,11,open_course,Open Course,/course/overview,BSDS3001,Data Analytics Foundations,,,,Laptop,Edge,Linux,4g,search,69,,0,10.07,1002.4,53,1
evt_092c035611a74442,2025-10-01T16:18:16+08:00,S1374,sess_1962eddbf9fd,1,write_reflection,Write Reflection,/reflection,BSDS3002,Machine Learning Applications,,,RF210,Mobile,Chrome,macOS,wifi,lms,271,ERR_VALIDATION,0,21.69,1270.1,42,0
evt_dfcd37351a4644f1,2025-10-05T22:21:07+08:00,S1836,sess_6d054cc5950d,28,view_analytics,View Analytics,/analytics/progress,BSDS3001,Data Analytics Foundations,,,,Laptop,Chrome,macOS,ethernet,lms,180,ERR_500,0,37.37,719.4,15,0
evt_c05f1098df5f4700,2025-09-27T17:27:37+08:00,S1877,sess_83f129c68705,10,view_hint,View Hint,/exercise/hints,BSDS3002,Machine Learning Applications,,,,Tablet,Chrome,Windows,wifi,direct,192,,0,50.64,975.1,88,3
evt_5c9444a4677c4c85,2025-10-03T06:11:29+08:00,S1325,sess_2162c93f5228,3,open_resource,Open Resource,/resources/article,BSDS3004,AI and Society,,RES466,,Desktop,Chrome,Windows,4g,search,174,ERR_TIMEOUT,0,50.85,576.9,56,1
